date,mean_pct
2020-02-16,-5.666666666666667
2020-02-23,-0.6666666666666666
2020-03-01,2.261904761904762
2020-03-08,4.333333333333333
2020-03-15,-6.357142857142857
2020-03-22,-14.166666666666664
2020-03-29,-12.857142857142856
2020-04-05,-12.904761904761905
2020-04-12,1.642857142857144
2020-04-19,-2.6428571428571432
2020-04-26,6.5476190476190474
2020-05-03,-5.714285714285714
2020-05-10,7.666666666666667
