date,country,reported_cases,reported_cases_cumulative,predicted_infections_mean_cumulative,predicted_infections_lower_CI_95_cumulative,predicted_infections_higher_CI_95_cumulative,predicted_infections_mean,predicted_infections_lower_CI_95,predicted_infections_higher_CI_95,reported_deaths,reported_deaths_cumulative,estimated_deaths_mean_cumulative,estimated_deaths_lower_CI_95_cumulative,estimated_deaths_higher_CI_95_cumulative,estimated_deaths_mean,estimated_deaths_lower_CI_95,estimated_deaths_higher_CI_95,mean_time_varying_reproduction_number_R(t),time_varying_reproduction_number_R(t)_lower_CI_95,time_varying_reproduction_number_R(t)_higher_CI_95
2020-03-03,Denmark,1,5,1197.00128463533,444.658900558805,2535.7201339451603,242.23684423953202,112.626094622668,437.70216382762396,0,0,0.107230804499535,0.0266363943423001,0.271427395523584,0.039591634099838,0.009961672852977341,0.0996706102325399,3.65782661728643,2.69415669360177,4.86537984856101
2020-03-04,Denmark,3,8,1498.8857354465197,594.990771529572,3060.4992647349395,301.88445081119204,150.331870970767,524.779130789777,0,0,0.162377922616356,0.040863438362474,0.40895810623848705,0.0551471181168207,0.0142270440201739,0.137530710714903,3.65768000953703,2.69398659501769,4.86524713445499
2020-03-05,Denmark,2,10,1875.4828966669397,794.595902724606,3687.63783500574,376.59716122041704,199.60513119503398,627.138570270801,0,0,0.23715970372539102,0.0606607303686903,0.5929774558630191,0.0747817811090353,0.0197972920062163,0.18401934962453198,3.65749639024222,2.6937855735257403,4.865068826273769
2020-03-06,Denmark,10,20,2345.75760881497,1057.14726627565,4443.45743283164,470.27471214803,262.55136355104304,755.8195978259081,0,0,0.336605031743475,0.0878866169880167,0.8336430360214929,0.0994453280180839,0.0272258866193264,0.24066558015847303,3.6572661836437703,2.69354798761127,4.8648293057961505
2020-03-07,Denmark,3,23,2933.61601160584,1400.933439626,5354.88407338184,587.858402790876,343.78617335034795,911.42664055019,0,0,0.46651384702998205,0.125354249989963,1.14157319473781,0.129908815286507,0.0374676330019459,0.30793015871631296,3.6569772742635203,2.69326718637635,4.86450758267736
2020-03-08,Denmark,8,31,3669.2196557850602,1852.64867042792,6466.1165049739,735.6036441792211,451.715230801927,1111.2324315920698,0,0,0.633991258542183,0.176134567659982,1.52883938027328,0.16747741151220097,0.0507803176700195,0.387266185535471,3.6566143135139,2.69293531841641,4.86407546058725
2020-03-09,Denmark,7,38,4590.655287417911,2441.80201403436,7827.644354766609,921.4356316328419,589.153343606441,1361.52784979271,0,0,0.848091932801612,0.244365488210985,2.01136784781382,0.21410067425942897,0.0682309205510031,0.482528467540548,3.65615783978495,2.69254311141127,4.86349507638541
2020-03-10,Denmark,75,113,5746.059650403101,3198.4918737302696,9509.377660019009,1155.40436298519,756.6898596959089,1681.73330525241,0,0,1.11960516826413,0.3367199965103351,2.60572657560892,0.271513235462519,0.09235450829935002,0.594358727795091,3.6555831544610697,2.69207961503326,4.86271559680158
2020-03-11,Denmark,151,264,7196.3239426190585,4163.88593722576,11610.0836605964,1450.26429221596,965.3940634954901,2100.7060005774,0,0,1.4620338031578601,0.460865262693241,3.33131095379694,0.34242863489372805,0.124145266182905,0.725584378188027,3.65485888433913,2.6915318992432202,4.861668789355679
2020-03-12,Denmark,252,516,8837.84490009788,5299.5611346357,13955.504189494899,1641.5209574788198,1135.67519740994,2345.4205288985,0,0,1.89261977364685,0.627439873395772,4.21206875404621,0.430585970488991,0.166574610702531,0.8807578002492641,3.31129705108898,2.2849407663175603,4.61385017677347
2020-03-13,Denmark,160,676,10649.0663132721,6607.02225861214,16397.3088819829,1811.2214131741698,1307.46112397644,2441.80469248797,0,0,2.43260471911675,0.84952220987711,5.27035557893954,0.5399849454698971,0.222082336481339,1.05828682489333,2.93137085155777,2.05829484747178,4.03647597571832
2020-03-14,Denmark,128,804,12880.062463981101,8191.566005703509,19435.6266707265,2230.9961507090698,1584.5437470913698,3038.3177887436304,0,0,3.1083529448313,1.14561156027482,6.53821798634549,0.6757482257145511,0.296089350397708,1.26786240740595,2.93044989752104,2.05778460394718,4.03489840146418
