date,country,reported_cases,reported_cases_cumulative,predicted_infections_mean_cumulative,predicted_infections_lower_CI_95_cumulative,predicted_infections_higher_CI_95_cumulative,predicted_infections_mean,predicted_infections_lower_CI_95,predicted_infections_higher_CI_95,reported_deaths,reported_deaths_cumulative,estimated_deaths_mean_cumulative,estimated_deaths_lower_CI_95_cumulative,estimated_deaths_higher_CI_95_cumulative,estimated_deaths_mean,estimated_deaths_lower_CI_95,estimated_deaths_higher_CI_95,mean_time_varying_reproduction_number_R(t),time_varying_reproduction_number_R(t)_lower_CI_95,time_varying_reproduction_number_R(t)_higher_CI_95
2020-03-27,Germany,5780,42273,364058.09358481294,269012.584266211,491111.593719184,18390.3424669791,14391.489698206899,23621.54335156,55,253,258.834247971762,202.677780625133,328.107776438781,53.505709402661104,44.6415374141315,63.799523182632505,0.7555238009693649,0.6487859414798511,0.864197595968716
2020-03-28,Germany,6294,48567,381862.454550874,282945.679679003,513951.465555905,17804.3609660613,13933.0954127926,22839.871836720897,72,325,323.873797544745,257.183842973524,405.50136398592997,65.0395495729835,54.506062348391104,77.3935875471485,0.7553573227986121,0.648651348852444,0.864007603770734
2020-03-29,Germany,3965,52532,399027.04196622,296375.93772056,535926.828656255,17164.5874153454,13430.258041556799,21975.3631003509,64,389,401.586491856326,322.169700528654,497.91482429363,77.7126943115808,64.9858575551295,92.4134603077,0.755196054470568,0.648523190617078,0.8638207992070559
2020-03-30,Germany,4751,57283,415547.380661099,309297.280786646,557088.9418106279,16520.3386948797,12921.343066086001,21162.1131543723,66,455,492.85633966971494,398.50177979092996,606.782964995332,91.2698478133889,76.33207926227591,108.868140701702,0.7550404819312679,0.64840182464941,0.863637640814365
2020-03-31,Germany,4615,61898,431439.917328259,321690.30767803,577423.392138431,15892.5366671601,12393.0268913835,20334.4503278032,128,583,598.0640525050981,486.554371044222,732.350539315338,105.20771283538299,88.05259125329191,125.567574320006,0.754890649011282,0.648287172666439,0.8634582352177
2020-04-01,Germany,5453,67351,446728.360354055,333521.849864492,597072.801512336,15288.4430257954,11831.5421864621,19649.4093739054,149,732,717.3761741657651,586.450165410826,874.904622844545,119.312121660667,99.8957943666048,142.554083529207,0.7547464122560509,0.648178966523271,0.863282547813244
2020-04-02,Germany,6156,73507,461437.797593274,344815.60780452896,616121.950256169,14709.4372392191,11293.7579400369,19049.1487438327,140,872,850.392369356444,697.4517262688701,1033.97185246092,133.01619519067802,111.001560858043,159.06722961638002,0.7546075632988709,0.6480768717544001,0.863110498497007
2020-04-03,Germany,6174,79681,475592.529242596,355591.76047044,634522.421347783,14154.7316493225,10776.1526659112,18400.471091613603,145,1017,996.7974652652091,819.340754168646,1209.3544991832598,146.405095908765,121.889027899776,175.382646722333,0.754473881427141,0.6479805437552889,0.8629419996368
2020-04-04,Germany,6082,85763,489215.49167202896,365880.53343707795,652409.322546373,13622.9624294328,10288.7729666383,17886.9011985902,141,1158,1155.7612165332598,951.827769568441,1399.99982559069,158.96375126804801,132.48701539979498,190.645326407433,0.7543451528730319,0.647889650210172,0.862776968154073
2020-04-05,Germany,5936,91699,502328.265762106,375665.974429951,669788.079939528,13112.774090076799,9785.440992872629,17378.7573931553,184,1342,1326.0122910953598,1093.85535681841,1603.78145403676,170.251074562104,142.027587249972,203.781628446072,0.754221175894428,0.6478038781006601,0.862615327507354
