date,country,reported_cases,reported_cases_cumulative,predicted_infections_mean_cumulative,predicted_infections_lower_CI_95_cumulative,predicted_infections_higher_CI_95_cumulative,predicted_infections_mean,predicted_infections_lower_CI_95,predicted_infections_higher_CI_95,reported_deaths,reported_deaths_cumulative,estimated_deaths_mean_cumulative,estimated_deaths_lower_CI_95_cumulative,estimated_deaths_higher_CI_95_cumulative,estimated_deaths_mean,estimated_deaths_lower_CI_95,estimated_deaths_higher_CI_95,mean_time_varying_reproduction_number_R(t),time_varying_reproduction_number_R(t)_lower_CI_95,time_varying_reproduction_number_R(t)_higher_CI_95
2020-03-04,France,34,206,32318.746335745698,22127.1069679016,46185.8687032401,7902.914988150891,5780.73713234644,10712.600266681899,1,4,4.7669562043093805,2.43741160446471,8.30699039242422,1.1712209446377602,0.6580934359062021,1.90080781627552,4.61698741264322,4.02331479790444,5.28595092807003
2020-03-05,France,73,279,42789.3096660872,29862.327590663397,60256.1748209051,10470.5633303415,7735.220622761801,14070.306117665,0,4,6.31460146532796,3.3393995157000695,10.756327865067101,1.5476452610185802,0.901987911235357,2.44933747264288,4.61643081232078,4.02278207885718,5.285266960487821
2020-03-06,France,138,417,56664.601145537,40224.2737532721,78695.7232139913,13875.2914794498,10361.9461626087,18439.548393086203,3,7,8.35995282723323,4.5710524339334695,13.912805671276601,2.04535136190526,1.2316529182333997,3.15647780620951,4.6156925223500895,4.022098269274919,5.28432986900557
2020-03-07,France,190,607,75055.1602864126,54053.7800120379,103025.69156809199,18390.5591408756,13829.506258765901,24329.9683541004,2,9,11.0637638445365,6.24990949603885,17.9982755929921,2.70381101730326,1.67885706210538,4.08546992171551,4.614713030802849,4.0212596745193,5.28324268638426
2020-03-08,France,103,710,99434.22291918949,72435.7593278942,135243.543099317,24379.0626327769,18381.979315856297,32217.851531224904,1,10,14.6388710774724,8.548800161781111,23.274788834613698,3.57510723293592,2.2988906657422596,5.27651324162155,4.61341329218601,4.02019105473188,5.28203032600116
2020-03-09,France,410,1120,131755.828066706,96803.5408586871,178084.146505749,32321.6051475169,24367.7815307928,42840.603406432005,9,19,19.366983445224303,11.68302759694,30.0898225266796,4.7281123677519,3.1342274351588704,6.81503369206594,4.61168832272586,4.018817460897299,5.28036963927266
2020-03-10,France,286,1406,174610.88390932902,128989.34831850401,235241.50248623898,42855.0558426223,32185.8074598173,57157.355980490094,11,30,25.621589331637804,15.963042508981099,38.8696506073781,6.25460588641348,4.2800149120411,8.77982808069847,4.60939871349556,4.01705207247804,5.27809512695222
2020-03-11,France,372,1778,231432.926416098,171158.490563033,311575.505993189,56822.0425067698,42169.1422445282,76334.0035069504,3,33,33.8973313822065,21.8098135294487,50.248104909907504,8.27574205056869,5.8467710204675996,11.3784543025294,4.606359402576481,4.01478349380652,5.27498045026426
2020-03-12,France,497,2275,306768.537444174,226476.95416820602,414064.71178903297,75335.6110280753,55318.4636051733,102489.205795844,15,48,44.8499177832152,29.7506484106332,64.98416447685099,10.952586401008698,7.9408348811845,14.7360595669435,4.60232485467227,4.01188003363366,5.27077747315263
2020-03-13,France,595,2870,399687.51537019794,294559.534774545,541001.8021747239,92918.9779260245,68082.5806063393,126937.090385691,13,61,59.3486404361524,40.570027078030705,84.11004865502142,14.4987226529372,10.8193786673975,19.1258841781705,4.29655594503191,3.25690238558769,5.13668518286911
2020-03-14,France,785,3655,515895.952998814,377948.91553511604,699479.415056149,116208.437628616,83389.3807605706,158477.612881425,18,79,78.5459023880999,55.2146977080465,108.95551088206,19.1972619519475,14.6446706300157,24.845462227038997,4.07597638386477,3.05886569350752,4.94714584405753
2020-03-15,France,838,4493,667573.413772475,484173.988648056,910577.3142640691,151677.460773661,106225.07311294,211097.899207919,12,91,103.96635055200301,75.0074133371285,141.377051545177,25.420448163903497,19.7927156290821,32.4215406631168,4.06859967504878,3.0541233399617402,4.9358866888851
